series_id,year,period,value,footnote_codes
PCU212319212319               ,2010,M11,235.1,
PCU212319212319               ,2010,M12,234.5,
PCU212319212319               ,2010,M13,233.8,
PCU212319212319               ,2011,M01,233.4,
PCU212319212319               ,2011,M02,235.6,
PCU212319212319               ,2011,M03,235.8,
PCU212319212319               ,2011,M04,236.4,
PCU212319212319               ,2011,M05,237.8,
PCU212319212319               ,2011,M06,239.9,
PCU212319212319               ,2011,M07,237.4,
PCU212319212319               ,2011,M08,238.1,
PCU212319212319               ,2011,M09,238.7,
PCU212319212319               ,2011,M10,239,
PCU212319212319               ,2011,M11,239,
PCU212319212319               ,2011,M12,239,
PCU212319212319               ,2011,M13,237.5,
PCU212319212319               ,2012,M01,239,
PCU212319212319               ,2012,M02,239.6,
PCU212319212319               ,2012,M03,240.3,
PCU212319212319               ,2012,M04,242.6,
PCU212319212319               ,2012,M05,240.5,
PCU212319212319               ,2012,M06,243,
PCU212319212319               ,2012,M07,244.8,
PCU212319212319               ,2012,M08,245.6,
PCU212319212319               ,2012,M09,246.7,
PCU212319212319               ,2012,M10,246.5,
PCU212319212319               ,2012,M11,245.9,
PCU212319212319               ,2012,M12,245.8,
PCU212319212319               ,2012,M13,243.4,
PCU212319212319               ,2013,M01,244.3,
PCU212319212319               ,2013,M02,246.6,
PCU212319212319               ,2013,M03,246.4,
PCU212319212319               ,2013,M04,243.7,
PCU212319212319               ,2013,M05,244.3,
PCU212319212319               ,2013,M06,245.6,
PCU212319212319               ,2013,M07,245.4,
PCU212319212319               ,2013,M08,245.4,
PCU212319212319               ,2013,M09,245.3,
PCU212319212319               ,2013,M10,244.5,
PCU212319212319               ,2013,M11,245,
PCU212319212319               ,2013,M12,245.1,
PCU212319212319               ,2013,M13,245.1,
PCU212319212319               ,2014,M01,246.7,
PCU212319212319               ,2014,M02,246.3,
PCU212319212319               ,2014,M03,246.3,
PCU212319212319               ,2014,M04,247.3,
PCU212319212319               ,2014,M05,247.4,
PCU212319212319               ,2014,M06,247.4,
PCU212319212319               ,2014,M07,247.4,
PCU212319212319               ,2014,M08,248.1,
PCU212319212319               ,2014,M09,248.9,
PCU212319212319               ,2014,M10,249.4,
PCU212319212319               ,2014,M11,249.5,
PCU212319212319               ,2014,M12,249.4,
PCU212319212319               ,2014,M13,247.8,
PCU212319212319               ,2015,M01,249.4,
PCU212319212319               ,2015,M02,250.2,
PCU212319212319               ,2015,M03,250.7,
PCU212319212319               ,2015,M04,250.9,
PCU212319212319               ,2015,M05,250.9,
PCU212319212319               ,2015,M06,249.5,
PCU212319212319               ,2015,M07,249,
PCU212319212319               ,2015,M08,251.3,
PCU212319212319               ,2015,M09,251.7,
PCU212319212319               ,2015,M10,251.1,
PCU212319212319               ,2015,M11,250.3,
PCU212319212319               ,2015,M12,250.2,
PCU212319212319               ,2015,M13,250.4,
PCU212319212319               ,2016,M01,252.9,
PCU212319212319               ,2016,M02,254,
PCU212319212319               ,2016,M03,254.8,
PCU212319212319               ,2016,M04,255.5,
PCU212319212319               ,2016,M05,259.6,
PCU212319212319               ,2016,M06,257.1,
PCU212319212319               ,2016,M07,258.2,
PCU212319212319               ,2016,M08,257.8,
PCU212319212319               ,2016,M09,258.9,
PCU212319212319               ,2016,M10,257.1,
PCU212319212319               ,2016,M11,255,
PCU212319212319               ,2016,M12,255.6,
PCU212319212319               ,2016,M13,256.4,
PCU212319212319               ,2017,M01,258.5,
PCU212319212319               ,2017,M02,257.8,
PCU212319212319               ,2017,M03,257.8,
PCU212319212319               ,2017,M04,260.6,
PCU212319212319               ,2017,M05,260.6,
PCU212319212319               ,2017,M06,261.8,
PCU212319212319               ,2017,M07,259.4,
PCU212319212319               ,2017,M08,264,
PCU212319212319               ,2017,M09,264.6,
PCU212319212319               ,2017,M10,262.8,
PCU212319212319               ,2017,M11,252.2,
PCU212319212319               ,2017,M12,259.6,
PCU212319212319               ,2017,M13,260,
PCU212319212319               ,2018,M01,260.5,
PCU212319212319               ,2018,M02,263.5,
PCU212319212319               ,2018,M03,263.9,
PCU212319212319               ,2018,M04,264.3,
PCU212319212319               ,2018,M05,259.9,
PCU212319212319               ,2018,M06,263.7,
PCU212319212319               ,2018,M07,262.7,
PCU212319212319               ,2018,M08,263.9,
PCU212319212319               ,2018,M09,263.1,
PCU212319212319               ,2018,M10,263.1,
PCU212319212319               ,2018,M11,262.6,
PCU212319212319               ,2018,M12,262.7,
PCU212319212319               ,2018,M13,262.8,
PCU212319212319               ,2019,M01,275.4,
PCU212319212319               ,2019,M02,267.4,
PCU212319212319               ,2019,M03,269.5,
PCU212319212319               ,2019,M04,275.7,
PCU212319212319               ,2019,M05,273,
PCU212319212319               ,2019,M06,278.7,
PCU212319212319               ,2019,M07,287.6,
PCU212319212319               ,2019,M08,271.3,
PCU212319212319               ,2019,M09,275.9,
PCU212319212319               ,2019,M10,275.6,
PCU212319212319               ,2019,M11,275.3,
PCU212319212319               ,2019,M12,287.5,
PCU212319212319               ,2019,M13,276.1,
PCU212319212319               ,2020,M01,290.7,
PCU212319212319               ,2020,M02,291.3,
PCU212319212319               ,2020,M03,287.6,
PCU212319212319               ,2020,M04,293.9,
PCU212319212319               ,2020,M05,295.2,
PCU212319212319               ,2020,M06,295.5,
PCU212319212319               ,2020,M07,296.8,
PCU212319212319               ,2020,M08,295.9,
PCU212319212319               ,2020,M09,297.7,
PCU212319212319               ,2020,M10,292.8,
PCU212319212319               ,2020,M11,292.1,
PCU212319212319               ,2020,M12,295,
PCU212319212319               ,2020,M13,293.7,
PCU212319212319               ,2021,M01,294,
PCU212319212319               ,2021,M02,293.4,
PCU212319212319               ,2021,M03,293.7,
PCU212319212319               ,2021,M04,293.7,
PCU212319212319               ,2021,M05,301.9,
PCU212319212319               ,2021,M06,307.6,
PCU212319212319               ,2021,M07,303.506,
PCU212319212319               ,2021,M08,299.449,
PCU212319212319               ,2021,M09,300.812,
PCU212319212319               ,2021,M10,296.91,
PCU212319212319               ,2021,M11,297.893,
PCU212319212319               ,2021,M12,296.971,
PCU212319212319               ,2021,M13,298.313,
PCU212319212319               ,2022,M01,318.209,
PCU212319212319               ,2022,M02,321.858,
PCU212319212319               ,2022,M03,323.117,
PCU212319212319               ,2022,M04,317.985,
PCU212319212319               ,2022,M05,322.601,
PCU212319212319               ,2022,M06,323.419,
PCU212319212319               ,2022,M07,320.319,
PCU212319212319               ,2022,M08,330.369,
PCU212319212319               ,2022,M09,338.731,
PCU212319212319               ,2022,M10,333.325,
PCU212319212319               ,2022,M11,333.697,
PCU212319212319               ,2022,M12,333.785,
PCU212319212319               ,2022,M13,326.451,
PCU212319212319               ,2023,M01,350.868,
PCU212319212319               ,2023,M02,355.509,
PCU212319212319               ,2023,M03,356.986,
PCU212319212319               ,2023,M04,331.425,
PCU212319212319               ,2023,M05,344.401,
PCU212319212319               ,2023,M06,348.496,P
PCU212319212319               ,2023,M07,346.868,P
PCU212319212319               ,2023,M08,346.868,P
PCU212319212319               ,2023,M09,346.868,P
PCU2123192123190              ,1983,M12,100,
PCU2123192123190              ,1984,M01,100.8,
PCU2123192123190              ,1984,M02,102.7,
PCU2123192123190              ,1984,M03,102.2,
PCU2123192123190              ,1984,M04,102.6,
PCU2123192123190              ,1984,M05,102.6,
PCU2123192123190              ,1984,M06,105.8,
PCU2123192123190              ,1984,M07,104.7,
PCU2123192123190              ,1984,M08,104.3,
PCU2123192123190              ,1984,M09,105.2,
PCU2123192123190              ,1984,M10,105.2,
PCU2123192123190              ,1984,M11,105.2,
PCU2123192123190              ,1984,M12,105.2,
PCU2123192123190              ,1984,M13,103.9,
PCU2123192123190              ,1985,M01,107.9,
PCU2123192123190              ,1985,M02,108.4,
PCU2123192123190              ,1985,M03,108.6,
PCU2123192123190              ,1985,M04,109.6,
PCU2123192123190              ,1985,M05,109.7,
PCU2123192123190              ,1985,M06,110.6,
PCU2123192123190              ,1985,M07,112,
PCU2123192123190              ,1985,M08,112,
PCU2123192123190              ,1985,M09,112,
PCU2123192123190              ,1985,M10,111.6,
PCU2123192123190              ,1985,M11,111.6,
PCU2123192123190              ,1985,M12,110.6,
PCU2123192123190              ,1985,M13,110.4,
PCU2123192123190              ,1986,M01,112.6,
PCU2123192123190              ,1986,M02,112.7,
PCU2123192123190              ,1986,M03,113.1,
PCU2123192123190              ,1986,M04,114.3,
PCU2123192123190              ,1986,M05,114.3,
PCU2123192123190              ,1986,M06,114.4,
PCU2123192123190              ,1986,M07,114.4,
PCU2123192123190              ,1986,M08,114.5,
PCU2123192123190              ,1986,M09,114.7,
PCU2123192123190              ,1986,M10,114.9,
PCU2123192123190              ,1986,M11,118.9,
PCU2123192123190              ,1986,M12,118.8,
PCU2123192123190              ,1986,M13,114.8,
PCU2123192123190              ,1987,M01,119.1,
PCU2123192123190              ,1987,M02,119.1,
PCU2123192123190              ,1987,M03,119.4,
PCU2123192123190              ,1987,M04,120.7,
PCU2123192123190              ,1987,M05,120.8,
PCU2123192123190              ,1987,M06,120.8,
PCU2123192123190              ,1987,M07,121.8,
PCU2123192123190              ,1987,M08,120.5,
PCU2123192123190              ,1987,M09,120.8,
PCU2123192123190              ,1987,M10,120.8,
PCU2123192123190              ,1987,M11,120.8,
PCU2123192123190              ,1987,M12,120.7,
PCU2123192123190              ,1987,M13,120.4,
PCU2123192123190              ,1988,M01,122.3,
PCU2123192123190              ,1988,M02,119.5,
PCU2123192123190              ,1988,M03,122,
PCU2123192123190              ,1988,M04,122.5,
PCU2123192123190              ,1988,M05,121.8,
PCU2123192123190              ,1988,M06,122.1,
PCU2123192123190              ,1988,M07,122,
PCU2123192123190              ,1988,M08,122.4,
PCU2123192123190              ,1988,M09,122.6,
PCU2123192123190              ,1988,M10,122.6,
PCU2123192123190              ,1988,M11,122.6,
PCU2123192123190              ,1988,M12,121.9,
PCU2123192123190              ,1988,M13,122,
PCU2123192123190              ,1989,M01,122.2,
PCU2123192123190              ,1989,M02,123,
PCU2123192123190              ,1989,M03,123.6,
PCU2123192123190              ,1989,M04,124.1,
PCU2123192123190              ,1989,M05,122.5,
PCU2123192123190              ,1989,M06,122.4,
PCU2123192123190              ,1989,M07,122.8,
PCU2123192123190              ,1989,M08,122.9,
PCU2123192123190              ,1989,M09,123.8,
PCU2123192123190              ,1989,M10,123.8,
PCU2123192123190              ,1989,M11,123.6,
PCU2123192123190              ,1989,M12,123.6,
PCU2123192123190              ,1989,M13,123.2,
PCU2123192123190              ,1990,M01,123.7,
PCU2123192123190              ,1990,M02,124.7,
PCU2123192123190              ,1990,M03,124.8,
PCU2123192123190              ,1990,M04,124.6,
PCU2123192123190              ,1990,M05,125.4,
PCU2123192123190              ,1990,M06,125.3,
PCU2123192123190              ,1990,M07,121.1,
PCU2123192123190              ,1990,M08,121,
PCU2123192123190              ,1990,M09,121.7,
PCU2123192123190              ,1990,M10,121.6,
PCU2123192123190              ,1990,M11,121.7,
PCU2123192123190              ,1990,M12,121,
PCU2123192123190              ,1990,M13,123.1,
PCU2123192123190              ,1991,M01,121.1,
PCU2123192123190              ,1991,M02,121.5,
PCU2123192123190              ,1991,M03,121.4,
PCU2123192123190              ,1991,M04,121.6,
PCU2123192123190              ,1991,M05,121.6,
PCU2123192123190              ,1991,M06,121.7,
PCU2123192123190              ,1991,M07,121.7,
PCU2123192123190              ,1991,M08,121.8,
PCU2123192123190              ,1991,M09,121.8,
PCU2123192123190              ,1991,M10,121.8,
PCU2123192123190              ,1991,M11,121.8,
PCU2123192123190              ,1991,M12,121.8,
PCU2123192123190              ,1991,M13,121.6,
PCU2123192123190              ,1992,M01,121.8,
PCU2123192123190              ,1992,M02,120.9,
PCU2123192123190              ,1992,M03,121.1,
PCU2123192123190              ,1992,M04,121.1,
PCU2123192123190              ,1992,M05,121,
PCU2123192123190              ,1992,M06,121.1,
PCU2123192123190              ,1992,M07,121,
PCU2123192123190              ,1992,M08,121.2,
PCU2123192123190              ,1992,M09,121,
PCU2123192123190              ,1992,M10,121.1,
PCU2123192123190              ,1992,M11,121.1,
PCU2123192123190              ,1992,M12,121.2,
PCU2123192123190              ,1992,M13,121.1,
PCU2123192123190              ,1993,M01,121.3,
PCU2123192123190              ,1993,M02,122.2,
PCU2123192123190              ,1993,M03,122.1,
PCU2123192123190              ,1993,M04,122.1,
PCU2123192123190              ,1993,M05,121.5,
PCU2123192123190              ,1993,M06,121.8,
PCU2123192123190              ,1993,M07,122.6,
PCU2123192123190              ,1993,M08,122.5,
PCU2123192123190              ,1993,M09,123.7,
PCU2123192123190              ,1993,M10,125.9,
PCU2123192123190              ,1993,M11,125.7,
PCU2123192123190              ,1993,M12,125.8,
PCU2123192123190              ,1993,M13,123.1,
PCU2123192123190              ,1994,M01,125.9,
PCU2123192123190              ,1994,M02,126.1,
PCU2123192123190              ,1994,M03,126.7,
PCU2123192123190              ,1994,M04,127.5,
PCU2123192123190              ,1994,M05,127.9,
PCU2123192123190              ,1994,M06,127.9,
PCU2123192123190              ,1994,M07,128.2,
PCU2123192123190              ,1994,M08,128.8,
PCU2123192123190              ,1994,M09,130.1,
PCU2123192123190              ,1994,M10,130.4,
PCU2123192123190              ,1994,M11,130.5,
PCU2123192123190              ,1994,M12,130.6,
PCU2123192123190              ,1994,M13,128.4,
PCU2123192123190              ,1995,M01,132.9,
PCU2123192123190              ,1995,M02,133.8,
PCU2123192123190              ,1995,M03,133.8,
PCU2123192123190              ,1995,M04,133.9,
PCU2123192123190              ,1995,M05,134.1,
PCU2123192123190              ,1995,M06,136.2,
PCU2123192123190              ,1995,M07,139.2,
PCU2123192123190              ,1995,M08,139.7,
PCU2123192123190              ,1995,M09,140.9,
PCU2123192123190              ,1995,M10,141.5,
PCU2123192123190              ,1995,M11,141.5,
PCU2123192123190              ,1995,M12,141.8,
PCU2123192123190              ,1995,M13,137.4,
PCU2123192123190              ,1996,M01,141.9,
PCU2123192123190              ,1996,M02,142,
PCU2123192123190              ,1996,M03,142.8,
PCU2123192123190              ,1996,M04,142.7,
PCU2123192123190              ,1996,M05,143.8,
PCU2123192123190              ,1996,M06,144.2,
PCU2123192123190              ,1996,M07,144.2,
PCU2123192123190              ,1996,M08,144.1,
PCU2123192123190              ,1996,M09,144.3,
PCU2123192123190              ,1996,M10,144.4,
PCU2123192123190              ,1996,M11,144.4,
PCU2123192123190              ,1996,M12,144.3,
PCU2123192123190              ,1996,M13,143.6,
PCU2123192123190              ,1997,M01,145.1,
PCU2123192123190              ,1997,M02,145.3,
PCU2123192123190              ,1997,M03,145.9,
PCU2123192123190              ,1997,M04,146,
PCU2123192123190              ,1997,M05,146.1,
PCU2123192123190              ,1997,M06,146.2,
PCU2123192123190              ,1997,M07,146.2,
PCU2123192123190              ,1997,M08,146.2,
PCU2123192123190              ,1997,M09,146.3,
PCU2123192123190              ,1997,M10,146.1,
PCU2123192123190              ,1997,M11,146,
PCU2123192123190              ,1997,M12,145.9,
PCU2123192123190              ,1997,M13,145.9,
PCU2123192123190              ,1998,M01,147,
PCU2123192123190              ,1998,M02,147.4,
PCU2123192123190              ,1998,M03,148.1,
PCU2123192123190              ,1998,M04,148.1,
PCU2123192123190              ,1998,M05,148.4,
PCU2123192123190              ,1998,M06,148.2,
PCU2123192123190              ,1998,M07,148.2,
PCU2123192123190              ,1998,M08,148.1,
PCU2123192123190              ,1998,M09,148,
PCU2123192123190              ,1998,M10,148,
PCU2123192123190              ,1998,M11,147.8,
PCU2123192123190              ,1998,M12,149.8,
PCU2123192123190              ,1998,M13,148.1,
PCU2123192123190              ,1999,M01,149.8,
PCU2123192123190              ,1999,M02,149,
PCU2123192123190              ,1999,M03,149.8,
PCU2123192123190              ,1999,M04,150,
PCU2123192123190              ,1999,M05,148.2,
PCU2123192123190              ,1999,M06,148.8,
PCU2123192123190              ,1999,M07,149.5,
PCU2123192123190              ,1999,M08,150.6,
PCU2123192123190              ,1999,M09,150.9,
PCU2123192123190              ,1999,M10,150.8,
PCU2123192123190              ,1999,M11,151.1,
PCU2123192123190              ,1999,M12,151,
PCU2123192123190              ,1999,M13,150,
PCU2123192123190              ,2000,M01,150.9,
PCU2123192123190              ,2000,M02,151.2,
PCU2123192123190              ,2000,M03,152.1,
PCU2123192123190              ,2000,M04,152.9,
PCU2123192123190              ,2000,M05,153.6,
PCU2123192123190              ,2000,M06,153.6,
PCU2123192123190              ,2000,M07,154.8,
PCU2123192123190              ,2000,M08,154.4,
PCU2123192123190              ,2000,M09,154.4,
PCU2123192123190              ,2000,M10,154.5,
PCU2123192123190              ,2000,M11,154.6,
PCU2123192123190              ,2000,M12,154.7,
PCU2123192123190              ,2000,M13,153.5,
PCU2123192123190              ,2001,M01,155.2,
PCU2123192123190              ,2001,M02,156,
PCU2123192123190              ,2001,M03,156.4,
PCU2123192123190              ,2001,M04,157.9,
PCU2123192123190              ,2001,M05,157.9,
PCU2123192123190              ,2001,M06,157.9,
PCU2123192123190              ,2001,M07,157.9,
PCU2123192123190              ,2001,M08,157.9,
PCU2123192123190              ,2001,M09,157.9,
PCU2123192123190              ,2001,M10,157.9,
PCU2123192123190              ,2001,M11,157.9,
PCU2123192123190              ,2001,M12,157.9,
PCU2123192123190              ,2001,M13,157.4,
PCU2123192123190              ,2002,M01,161.3,
PCU2123192123190              ,2002,M02,161.3,
PCU2123192123190              ,2002,M03,161.5,
PCU2123192123190              ,2002,M04,161.5,
PCU2123192123190              ,2002,M05,161.5,
PCU2123192123190              ,2002,M06,161.5,
PCU2123192123190              ,2002,M07,161.5,
PCU2123192123190              ,2002,M08,162,
PCU2123192123190              ,2002,M09,162,
PCU2123192123190              ,2002,M10,161.6,
PCU2123192123190              ,2002,M11,161.5,
PCU2123192123190              ,2002,M12,161.5,
PCU2123192123190              ,2002,M13,161.6,
PCU2123192123190              ,2003,M01,161.1,
PCU2123192123190              ,2003,M02,163.9,
PCU2123192123190              ,2003,M03,164.5,
PCU2123192123190              ,2003,M04,164.6,
PCU2123192123190              ,2003,M05,164.7,
PCU2123192123190              ,2003,M06,164.7,
PCU2123192123190              ,2003,M07,164.7,
PCU2123192123190              ,2003,M08,164.7,
PCU2123192123190              ,2003,M09,164.7,
PCU2123192123190              ,2003,M10,165,
PCU2123192123190              ,2003,M11,164.9,
PCU2123192123190              ,2003,M12,164.9,
PCU2123192123190              ,2003,M13,164.4,
PCU2123192123190              ,2004,M01,167.5,
PCU2123192123190              ,2004,M02,167.9,
PCU2123192123190              ,2004,M03,167.9,
PCU2123192123190              ,2004,M04,169.6,
PCU2123192123190              ,2004,M05,169.5,
PCU2123192123190              ,2004,M06,170.4,
PCU2123192123190              ,2004,M07,170.9,
PCU2123192123190              ,2004,M08,170.7,
PCU2123192123190              ,2004,M09,170.9,
PCU2123192123190              ,2004,M10,172.1,
PCU2123192123190              ,2004,M11,172.2,
PCU2123192123190              ,2004,M12,172.1,
PCU2123192123190              ,2004,M13,170.2,
PCU2123192123190              ,2005,M01,183,
PCU2123192123190              ,2005,M02,183.4,
PCU2123192123190              ,2005,M03,183.7,
PCU2123192123190              ,2005,M04,185.6,
PCU2123192123190              ,2005,M05,186.5,
PCU2123192123190              ,2005,M06,186.8,
PCU2123192123190              ,2005,M07,186.7,
PCU2123192123190              ,2005,M08,187.2,
PCU2123192123190              ,2005,M09,187.6,
PCU2123192123190              ,2005,M10,190.4,
PCU2123192123190              ,2005,M11,190.5,
PCU2123192123190              ,2005,M12,190.9,
PCU2123192123190              ,2005,M13,186.9,
PCU2123192123190              ,2006,M01,197.6,
PCU2123192123190              ,2006,M02,198.7,
PCU2123192123190              ,2006,M03,199.5,
PCU2123192123190              ,2006,M04,201.9,
PCU2123192123190              ,2006,M05,202.2,
PCU2123192123190              ,2006,M06,202.7,
PCU2123192123190              ,2006,M07,204.3,
PCU2123192123190              ,2006,M08,204.4,
PCU2123192123190              ,2006,M09,204.7,
PCU2123192123190              ,2006,M10,204.4,
PCU2123192123190              ,2006,M11,204.4,
PCU2123192123190              ,2006,M12,204.4,
PCU2123192123190              ,2006,M13,202.4,
PCU2123192123190              ,2007,M01,213.9,
PCU2123192123190              ,2007,M02,214,
PCU2123192123190              ,2007,M03,214,
PCU2123192123190              ,2007,M04,214.6,
PCU2123192123190              ,2007,M05,214.1,
PCU2123192123190              ,2007,M06,214.3,
PCU2123192123190              ,2007,M07,217.1,
PCU2123192123190              ,2007,M08,217.4,
PCU2123192123190              ,2007,M09,219.8,
PCU2123192123190              ,2007,M10,220.9,
PCU2123192123190              ,2007,M11,221.3,
PCU2123192123190              ,2007,M12,222.3,
PCU2123192123190              ,2007,M13,217,
PCU2123192123190              ,2008,M01,222.6,
PCU2123192123190              ,2008,M02,221.7,
PCU2123192123190              ,2008,M03,223.1,
PCU2123192123190              ,2008,M04,226.4,
PCU2123192123190              ,2008,M05,226.2,
PCU2123192123190              ,2008,M06,226.5,
PCU2123192123190              ,2008,M07,227.8,
PCU2123192123190              ,2008,M08,229.1,
PCU2123192123190              ,2008,M09,229.9,
PCU2123192123190              ,2008,M10,230.7,
PCU2123192123190              ,2008,M11,230.9,
PCU2123192123190              ,2008,M12,230.2,
PCU2123192123190              ,2008,M13,227.1,
PCU2123192123190              ,2009,M01,230.5,
PCU2123192123190              ,2009,M02,230.1,
PCU2123192123190              ,2009,M03,231.9,
PCU2123192123190              ,2009,M04,236.4,
PCU2123192123190              ,2009,M05,234.3,
PCU2123192123190              ,2009,M06,240.3,
PCU2123192123190              ,2009,M07,235.8,
PCU2123192123190              ,2009,M08,236.9,
PCU2123192123190              ,2009,M09,236.2,
PCU2123192123190              ,2009,M10,230.7,
PCU2123192123190              ,2009,M11,231.3,
PCU2123192123190              ,2009,M12,234.2,
PCU2123192123190              ,2009,M13,234.1,
PCU2123192123190              ,2010,M01,235,
PCU2123192123190              ,2010,M02,236.6,
PCU2123192123190              ,2010,M03,238,
PCU2123192123190              ,2010,M04,238.6,
PCU2123192123190              ,2010,M05,238.3,
PCU2123192123190              ,2010,M06,237.4,
PCU2123192123190              ,2010,M07,238,
PCU2123192123190              ,2010,M08,239.6,
PCU2123192123190              ,2010,M09,238.4,
PCU2123192123190              ,2010,M10,237.9,
PCU2123192123190              ,2010,M11,238.8,
PCU2123192123190              ,2010,M12,237.7,
PCU2123192123190              ,2010,M13,237.9,
PCU2123192123190              ,2011,M01,237.7,
PCU2123192123190              ,2011,M02,239,
PCU2123192123190              ,2011,M03,239.2,
PCU2123192123190              ,2011,M04,240,
PCU2123192123190              ,2011,M05,241.4,
PCU2123192123190              ,2011,M06,242.3,
PCU2123192123190              ,2011,M07,241.8,
PCU2123192123190              ,2011,M08,241.5,
PCU2123192123190              ,2011,M09,242.1,
PCU2123192123190              ,2011,M10,242.5,
PCU2123192123190              ,2011,M11,242.5,
PCU2123192123190              ,2011,M12,242.5,
PCU2123192123190              ,2011,M13,241,
PCU2123192123190              ,2012,M01,243.5,
PCU2123192123190              ,2012,M02,243,
PCU2123192123190              ,2012,M03,243.9,
PCU2123192123190              ,2012,M04,246,
PCU2123192123190              ,2012,M05,244.4,
PCU2123192123190              ,2012,M06,246.2,
PCU2123192123190              ,2012,M07,249.1,
PCU2123192123190              ,2012,M08,249.3,
PCU2123192123190              ,2012,M09,250.4,
PCU2123192123190              ,2012,M10,250.2,
PCU2123192123190              ,2012,M11,249.4,
PCU2123192123190              ,2012,M12,249.3,
PCU2123192123190              ,2012,M13,247.1,
PCU2123192123190              ,2013,M01,248.9,
PCU2123192123190              ,2013,M02,251.1,
PCU2123192123190              ,2013,M03,249.3,
PCU2123192123190              ,2013,M04,248.2,
PCU2123192123190              ,2013,M05,248.8,
PCU2123192123190              ,2013,M06,249.1,
PCU2123192123190              ,2013,M07,248.2,
PCU2123192123190              ,2013,M08,248.3,
PCU2123192123190              ,2013,M09,248.8,
PCU2123192123190              ,2013,M10,249,
PCU2123192123190              ,2013,M11,248.3,
PCU2123192123190              ,2013,M12,248.7,
PCU2123192123190              ,2013,M13,248.9,
PCU2123192123190              ,2014,M01,249,
PCU2123192123190              ,2014,M02,249.8,
PCU2123192123190              ,2014,M03,249.8,
PCU2123192123190              ,2014,M04,250.9,
PCU2123192123190              ,2014,M05,250.9,
PCU2123192123190              ,2014,M06,250.9,
PCU2123192123190              ,2014,M07,250.9,
PCU2123192123190              ,2014,M08,251.7,
PCU2123192123190              ,2014,M09,252.5,
PCU2123192123190              ,2014,M10,253.1,
PCU2123192123190              ,2014,M11,253.1,
PCU2123192123190              ,2014,M12,253.1,
PCU2123192123190              ,2014,M13,251.3,
PCU2123192123190              ,2015,M01,253.1,
PCU2123192123190              ,2015,M02,253.9,
PCU2123192123190              ,2015,M03,254.5,
PCU2123192123190              ,2015,M04,254.8,
PCU2123192123190              ,2015,M05,254.8,
PCU2123192123190              ,2015,M06,252.7,
PCU2123192123190              ,2015,M07,252.8,
PCU2123192123190              ,2015,M08,255.2,
PCU2123192123190              ,2015,M09,255.2,
PCU2123192123190              ,2015,M10,254.1,
PCU2123192123190              ,2015,M11,254,
PCU2123192123190              ,2015,M12,253.8,
PCU2123192123190              ,2015,M13,254.1,
PCU2123192123190              ,2016,M01,256.7,
PCU2123192123190              ,2016,M02,258.4,
PCU2123192123190              ,2016,M03,258,
PCU2123192123190              ,2016,M04,259.2,
PCU2123192123190              ,2016,M05,264.2,
PCU2123192123190              ,2016,M06,261.5,
PCU2123192123190              ,2016,M07,263.3,
PCU2123192123190              ,2016,M08,263.7,
PCU2123192123190              ,2016,M09,263.6,
PCU2123192123190              ,2016,M10,261.7,
PCU2123192123190              ,2016,M11,259.7,
PCU2123192123190              ,2016,M12,259.6,
PCU2123192123190              ,2016,M13,260.8,
PCU2123192123190              ,2017,M01,261.7,
PCU2123192123190              ,2017,M02,261,
PCU2123192123190              ,2017,M03,261.9,
PCU2123192123190              ,2017,M04,267.3,
PCU2123192123190              ,2017,M05,267.1,
PCU2123192123190              ,2017,M06,268.7,
PCU2123192123190              ,2017,M07,265.3,
PCU2123192123190              ,2017,M08,271.1,
PCU2123192123190              ,2017,M09,270.4,
PCU2123192123190              ,2017,M10,268.3,
PCU2123192123190              ,2017,M11,256.7,
PCU2123192123190              ,2017,M12,264.9,
PCU2123192123190              ,2017,M13,265.4,
PCU2123192123190              ,2018,M01,265.3,
PCU2123192123190              ,2018,M02,268.5,
PCU2123192123190              ,2018,M03,268.5,
PCU2123192123190              ,2018,M04,268.6,
PCU2123192123190              ,2018,M05,263.5,
PCU2123192123190              ,2018,M06,268.5,
PCU2123192123190              ,2018,M07,267.3,
PCU2123192123190              ,2018,M08,268.5,
PCU2123192123190              ,2018,M09,267.4,
PCU2123192123190              ,2018,M10,265.6,
PCU2123192123190              ,2018,M11,265.9,
PCU2123192123190              ,2018,M12,265.4,
PCU2123192123190              ,2018,M13,266.9,
PCU2123192123190              ,2019,M01,278.2,
PCU2123192123190              ,2019,M02,269.3,
PCU2123192123190              ,2019,M03,272.6,
PCU2123192123190              ,2019,M04,279.4,
PCU2123192123190              ,2019,M05,277.1,
PCU2123192123190              ,2019,M06,284,
PCU2123192123190              ,2019,M07,293.1,
PCU2123192123190              ,2019,M08,275.8,
PCU2123192123190              ,2019,M09,279.6,
PCU2123192123190              ,2019,M10,278.8,
PCU2123192123190              ,2019,M11,278.9,
PCU2123192123190              ,2019,M12,291.7,
PCU2123192123190              ,2019,M13,279.9,
PCU2123192123190              ,2020,M01,295.4,
PCU2123192123190              ,2020,M02,296.1,
PCU2123192123190              ,2020,M03,294.4,
PCU2123192123190              ,2020,M04,299.5,
PCU2123192123190              ,2020,M05,300.2,
PCU2123192123190              ,2020,M06,300.4,
PCU2123192123190              ,2020,M07,301.9,
PCU2123192123190              ,2020,M08,301.9,
PCU2123192123190              ,2020,M09,303.2,
PCU2123192123190              ,2020,M10,297.1,
PCU2123192123190              ,2020,M11,297.5,
